"year","zone","indicator","measure","value"
"2010","S01001883","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01001883","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001883","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001883","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001883","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001883","Percentage Vaccinated Against Mmr By 5 Years","Ratio",80
"2009","S01001883","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2008","S01001884","Number In 5 Year Cohort","Count",9
"2009","S01001884","Number In 5 Year Cohort","Count",8
"2010","S01001884","Number In 5 Year Cohort","Count",11
"2011","S01001884","Number In 5 Year Cohort","Count",9
"2012","S01001884","Number In 5 Year Cohort","Count",11
"2013","S01001884","Number In 5 Year Cohort","Count",12
"2013","S01001884","Number Vaccinated Against MMR By 5 Years","Count",12
"2008","S01001884","Number Vaccinated Against MMR By 5 Years","Count",8
"2011","S01001884","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01001884","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01001884","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01001884","Number Vaccinated Against MMR By 5 Years","Count",11
"2012","S01001884","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001884","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001884","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001884","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2008","S01001884","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2009","S01001884","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001885","Number In 5 Year Cohort","Count",15
"2009","S01001885","Number In 5 Year Cohort","Count",15
"2010","S01001885","Number In 5 Year Cohort","Count",10
"2011","S01001885","Number In 5 Year Cohort","Count",14
"2012","S01001885","Number In 5 Year Cohort","Count",17
"2013","S01001885","Number In 5 Year Cohort","Count",9
"2013","S01001885","Number Vaccinated Against MMR By 5 Years","Count",9
"2008","S01001885","Number Vaccinated Against MMR By 5 Years","Count",14
"2011","S01001885","Number Vaccinated Against MMR By 5 Years","Count",14
"2012","S01001885","Number Vaccinated Against MMR By 5 Years","Count",17
"2009","S01001885","Number Vaccinated Against MMR By 5 Years","Count",15
"2010","S01001885","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01001885","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001885","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2013","S01001885","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001885","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001885","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.3"
"2009","S01001885","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001886","Number In 5 Year Cohort","Count",6
"2009","S01001886","Number In 5 Year Cohort","Count",3
"2010","S01001886","Number In 5 Year Cohort","Count",2
"2011","S01001886","Number In 5 Year Cohort","Count",4
"2012","S01001886","Number In 5 Year Cohort","Count",5
"2013","S01001886","Number In 5 Year Cohort","Count",3
"2013","S01001886","Number Vaccinated Against MMR By 5 Years","Count",3
"2008","S01001886","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01001886","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01001886","Number Vaccinated Against MMR By 5 Years","Count",5
"2009","S01001886","Number Vaccinated Against MMR By 5 Years","Count",2
"2010","S01001886","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01001886","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001886","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001886","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001886","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001886","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2009","S01001886","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2008","S01001887","Number In 5 Year Cohort","Count",5
"2009","S01001887","Number In 5 Year Cohort","Count",13
"2010","S01001887","Number In 5 Year Cohort","Count",13
"2011","S01001887","Number In 5 Year Cohort","Count",10
"2012","S01001887","Number In 5 Year Cohort","Count",11
"2013","S01001887","Number In 5 Year Cohort","Count",12
"2013","S01001887","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01001887","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01001887","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01001887","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01001887","Number Vaccinated Against MMR By 5 Years","Count",13
"2010","S01001887","Number Vaccinated Against MMR By 5 Years","Count",13
"2012","S01001887","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001887","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001887","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2011","S01001887","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001887","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001887","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001888","Number In 5 Year Cohort","Count",10
"2009","S01001888","Number In 5 Year Cohort","Count",11
"2010","S01001888","Number In 5 Year Cohort","Count",8
"2011","S01001888","Number In 5 Year Cohort","Count",12
"2012","S01001888","Number In 5 Year Cohort","Count",7
"2013","S01001888","Number In 5 Year Cohort","Count",10
"2013","S01001888","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01001888","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01001888","Number Vaccinated Against MMR By 5 Years","Count",10
"2012","S01001888","Number Vaccinated Against MMR By 5 Years","Count",7
"2009","S01001888","Number Vaccinated Against MMR By 5 Years","Count",10
"2010","S01001888","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01001888","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001888","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001888","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001888","Percentage Vaccinated Against Mmr By 5 Years","Ratio","83.3"
"2008","S01001888","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001888","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.9"
"2008","S01001889","Number In 5 Year Cohort","Count",8
"2009","S01001889","Number In 5 Year Cohort","Count",8
"2010","S01001889","Number In 5 Year Cohort","Count",3
"2011","S01001889","Number In 5 Year Cohort","Count",3
"2012","S01001889","Number In 5 Year Cohort","Count",3
"2013","S01001889","Number In 5 Year Cohort","Count",4
"2013","S01001889","Number Vaccinated Against MMR By 5 Years","Count",4
"2008","S01001889","Number Vaccinated Against MMR By 5 Years","Count",8
"2011","S01001889","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01001889","Number Vaccinated Against MMR By 5 Years","Count",3
"2009","S01001889","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01001889","Number Vaccinated Against MMR By 5 Years","Count",2
"2012","S01001889","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001889","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2013","S01001889","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001889","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001889","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001889","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001890","Number In 5 Year Cohort","Count",10
"2009","S01001890","Number In 5 Year Cohort","Count",6
"2010","S01001890","Number In 5 Year Cohort","Count",7
"2011","S01001890","Number In 5 Year Cohort","Count",16
"2012","S01001890","Number In 5 Year Cohort","Count",16
"2013","S01001890","Number In 5 Year Cohort","Count",9
"2013","S01001890","Number Vaccinated Against MMR By 5 Years","Count",8
"2008","S01001890","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01001890","Number Vaccinated Against MMR By 5 Years","Count",16
"2012","S01001890","Number Vaccinated Against MMR By 5 Years","Count",15
"2009","S01001890","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001890","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01001890","Percentage Vaccinated Against Mmr By 5 Years","Ratio","93.8"
"2010","S01001890","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2013","S01001890","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2011","S01001890","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001890","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2009","S01001890","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001891","Number In 5 Year Cohort","Count",7
"2009","S01001891","Number In 5 Year Cohort","Count",3
"2010","S01001891","Number In 5 Year Cohort","Count",9
"2011","S01001891","Number In 5 Year Cohort","Count",7
"2012","S01001891","Number In 5 Year Cohort","Count",7
"2013","S01001891","Number In 5 Year Cohort","Count",7
"2013","S01001891","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01001891","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01001891","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001891","Number Vaccinated Against MMR By 5 Years","Count",7
"2009","S01001891","Number Vaccinated Against MMR By 5 Years","Count",3
"2010","S01001891","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01001891","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001891","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001891","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2011","S01001891","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001891","Percentage Vaccinated Against Mmr By 5 Years","Ratio","71.4"
"2009","S01001891","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001892","Number In 5 Year Cohort","Count",6
"2009","S01001892","Number In 5 Year Cohort","Count",9
"2010","S01001892","Number In 5 Year Cohort","Count",12
"2011","S01001892","Number In 5 Year Cohort","Count",8
"2012","S01001892","Number In 5 Year Cohort","Count",19
"2013","S01001892","Number In 5 Year Cohort","Count",13
"2013","S01001892","Number Vaccinated Against MMR By 5 Years","Count",13
"2008","S01001892","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01001892","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001892","Number Vaccinated Against MMR By 5 Years","Count",19
"2009","S01001892","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01001892","Number Vaccinated Against MMR By 5 Years","Count",12
"2012","S01001892","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001892","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001892","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001892","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2008","S01001892","Percentage Vaccinated Against Mmr By 5 Years","Ratio","66.7"
"2009","S01001892","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001893","Number In 5 Year Cohort","Count",7
"2009","S01001893","Number In 5 Year Cohort","Count",9
"2010","S01001893","Number In 5 Year Cohort","Count",5
"2011","S01001893","Number In 5 Year Cohort","Count",13
"2012","S01001893","Number In 5 Year Cohort","Count",15
"2013","S01001893","Number In 5 Year Cohort","Count",10
"2013","S01001893","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01001893","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01001893","Number Vaccinated Against MMR By 5 Years","Count",13
"2012","S01001893","Number Vaccinated Against MMR By 5 Years","Count",13
"2009","S01001893","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01001893","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01001893","Percentage Vaccinated Against Mmr By 5 Years","Ratio","86.7"
"2010","S01001893","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001893","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001893","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01001893","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001893","Percentage Vaccinated Against Mmr By 5 Years","Ratio","77.8"
"2008","S01001894","Number In 5 Year Cohort","Count",10
"2009","S01001894","Number In 5 Year Cohort","Count",12
"2010","S01001894","Number In 5 Year Cohort","Count",15
"2011","S01001894","Number In 5 Year Cohort","Count",9
"2012","S01001894","Number In 5 Year Cohort","Count",18
"2013","S01001894","Number In 5 Year Cohort","Count",18
"2013","S01001894","Number Vaccinated Against MMR By 5 Years","Count",15
"2008","S01001894","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01001894","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01001894","Number Vaccinated Against MMR By 5 Years","Count",16
"2009","S01001894","Number Vaccinated Against MMR By 5 Years","Count",10
"2010","S01001894","Number Vaccinated Against MMR By 5 Years","Count",15
"2012","S01001894","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2010","S01001894","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01001894","Percentage Vaccinated Against Mmr By 5 Years","Ratio","83.3"
"2011","S01001894","Percentage Vaccinated Against Mmr By 5 Years","Ratio","77.8"
"2008","S01001894","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01001894","Percentage Vaccinated Against Mmr By 5 Years","Ratio","83.3"
"2008","S01001895","Number In 5 Year Cohort","Count",8
"2009","S01001895","Number In 5 Year Cohort","Count",7
"2010","S01001895","Number In 5 Year Cohort","Count",7
"2011","S01001895","Number In 5 Year Cohort","Count",9
"2012","S01001895","Number In 5 Year Cohort","Count",9
"2013","S01001895","Number In 5 Year Cohort","Count",10
"2013","S01001895","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01001895","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01001895","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01001895","Number Vaccinated Against MMR By 5 Years","Count",9
"2009","S01001895","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001895","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01001895","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001895","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2013","S01001895","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01001895","Percentage Vaccinated Against Mmr By 5 Years","Ratio","88.9"
"2008","S01001895","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2009","S01001895","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2008","S01001896","Number In 5 Year Cohort","Count",8
"2009","S01001896","Number In 5 Year Cohort","Count",6
"2010","S01001896","Number In 5 Year Cohort","Count",12
"2011","S01001896","Number In 5 Year Cohort","Count",8
"2012","S01001896","Number In 5 Year Cohort","Count",11
"2013","S01001896","Number In 5 Year Cohort","Count",13
"2013","S01001896","Number Vaccinated Against MMR By 5 Years","Count",13
"2008","S01001896","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01001896","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01001896","Number Vaccinated Against MMR By 5 Years","Count",11
"2009","S01001896","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01001896","Number Vaccinated Against MMR By 5 Years","Count",12
"2012","S01001896","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01001896","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
